Book-Author,num_ratings,avg_rating
elizabeth hand,12,6.166666666666667
donna boyd,6,6.166666666666667
shaun hutson,6,6.166666666666667
lynne graham,6,6.166666666666667
alice randall,6,6.166666666666667
norman mailer,7,6.142857142857143
howard stern,14,6.142857142857143
arthur phillips,8,6.125
louise bagshawe,8,6.125
james reese,8,6.125
elizabeth bevarly,9,6.111111111111111
lou marinoff,11,6.090909090909091
daniel defoe,11,6.090909090909091
andrzej szczypiorski,1,6.0
leonard maltin,1,6.0
"abbie f . , dr . salny",1,6.0
linda l . miller,1,6.0
lian dolan,1,6.0
jean vercors,1,6.0
bernard taylor,2,6.0
fernando aramburu,1,6.0
linda bruckheimer,2,6.0
thu hng dng,2,6.0
linda needham,1,6.0
john a . keel,15,6.0
andrew pyper,9,6.0
ffyona campbell,1,6.0
carellin brooks,2,6.0
g . m . a . grube,1,6.0
tommy tenney,2,6.0
larry bond,4,6.0
jeffrey hollender,2,6.0
andrea kane,4,6.0
sharon lee,2,6.0
andrea seigel,1,6.0
francine pascal,2,6.0
bliss broyard,2,6.0
robert lynn asprin,2,6.0
carlos castaneda,4,6.0
lee chi hyong,1,6.0
james eke,1,6.0
lisa zeidner,4,6.0
thomas moran,1,6.0
ann beattie,2,6.0
little golden book staff,2,6.0
carrie brown,1,6.0
marcus aurelius,2,6.0
carole nelson douglas,6,6.0
margot early,1,6.0
edward p . jones,1,6.0
edna st . vincent millay,1,6.0
editors of phaidon press,1,6.0
tania aebi,1,6.0
sara bliss,2,6.0
benjamin lebert,14,6.0
marion zimm bradley,2,6.0
bill gottlieb,1,6.0
dschey ar tollkuhn,1,6.0
marlys millhiser,1,6.0
marti leimbach,4,6.0
a . c . h . smith,1,6.0
madeleine ker,3,6.0
liz ireland,2,6.0
emily toll,1,6.0
liz nickles,1,6.0
sarah bird,1,6.0
enid blyton,1,6.0
jakob arjouni,2,6.0
emma gold,5,6.0
james h . cobb,1,6.0
robert clark,1,6.0
madeleine albright,1,6.0
lowell cauffiel,1,6.0
luise rinser,3,6.0
james laurence,4,6.0
lynn emery,1,6.0
rob macgregor,4,6.0
james mcmanus,1,6.0
kristiana gregory,1,6.0
kingsley amis,3,6.0
garthia anderson,2,6.0
josephine humphreys,2,6.0
wei hui,2,6.0
beverly barton,1,6.0
walter wangerin,2,6.0
john welter,4,6.0
jon agar,2,6.0
helge schneider,2,6.0
joan wester anderson,1,6.0
bruce robinson,2,6.0
seamus heaney,3,6.0
jose maria mendiluce,2,6.0
hayde ardalan,1,6.0
sarah stonich,1,6.0
joseph kanon,4,6.0
brad land,1,6.0
harvard lampoon staff,2,6.0
herbert rosendorfer,1,6.0
herve bazin,3,6.0
brian gallagher,1,6.0
hugh holton,1,6.0
ildiko kurthy,6,6.0
bharati mukherjee,1,6.0
rupert thomson,2,6.0
john - roger mcwilliams,2,6.0
rupert everett,5,6.0
hugh laurie,3,6.0
alan ryan,2,6.0
joel goldman,1,6.0
brian stone,2,6.0
john lecarre,1,6.0
rowson,1,6.0
john neufeld,3,6.0
john nichols,1,6.0
john o'farrell,1,6.0
j . gregory keyes,2,6.0
roger housden,1,6.0
kirsty gunn,3,6.0
juan mascaro,2,6.0
gina berriault,1,6.0
candace camp,2,6.0
gertrude stein,1,6.0
katherine arthur,1,6.0
geralyn dawson,2,6.0
candy halliday,2,6.0
amelia atwater - rhodes,1,6.0
kathy hogan trocheck,2,6.0
trosclair,2,6.0
george martin,2,6.0
ken keyes,1,6.0
robert rodi,1,6.0
sharon kahn,2,6.0
alan epstein,1,6.0
gary shteyngart,4,6.0
allen mandelbaum,6,6.0
carroll c . calkins ( editor ),2,6.0
glenn meade,1,6.0
jules romains,1,6.0
judi mccoy,3,6.0
hannah nyala,1,6.0
jack moore,2,6.0
alice mattison,5,6.0
adriana trigiana,1,6.0
jules bass,3,6.0
julie ann barnhill,2,6.0
karen hall,2,6.0
julie parsons,1,6.0
sally mandel,2,6.0
victoria gotti,1,6.0
allan bloom,2,6.0
allan pease,12,6.0
allan pedrazaz,2,6.0
t . raphael simons,4,6.0
mameve medwed,2,6.0
dennis mcfarland,1,6.0
stefanie zweig,1,6.0
derek van arman,2,6.0
barrie dolnick,3,6.0
christina rossetti,1,6.0
p . yogananda,2,6.0
p coelho,2,6.0
barbara bretton,2,6.0
patricia moyes,1,6.0
barbara gowdy,3,6.0
antoinette stockenberg,1,6.0
melissa rossi,1,6.0
christopher bram,1,6.0
stephen kyle,4,6.0
paul wilson,2,6.0
don w . weber,2,6.0
donald bain,2,6.0
annie waters,1,6.0
stewart lee allen,3,6.0
anton szandor lavey,6,6.0
richard a . clarke,2,6.0
charlotte douglas,4,6.0
mindy l . klasky,2,6.0
charles d . hayes,1,6.0
mike maccaskey,1,6.0
deborah ellis,1,6.0
miguel de cervantes saavedra,3,6.0
charlie papazian,1,6.0
monica mcinerney,2,6.0
debra magpie earling,1,6.0
priscilla beaulieu presley,3,6.0
april sinclair,1,6.0
muriel jensen,3,6.0
ben bradlee,1,6.0
antonio skarmeta,2,6.0
raffaella barker,1,6.0
michael r . eades,5,6.0
sinclair smith,1,6.0
donald j . trump,1,6.0
debbi rawlins,3,6.0
clavell,1,6.0
barbara seranella,1,6.0
t . j . macgregor,2,6.0
mary downing hahn,1,6.0
mary engelbreit,4,6.0
dorothy west,2,6.0
doris mortman,1,6.0
claire etcherelli,1,6.0
penelope j . stokes,2,6.0
claire berlinski,1,6.0
vonda n . mcintyre,6,5.833333333333333
zeruya shalev,5,5.8
molly jong - fast,5,5.8
lara cardella,5,5.8
candace bushnell,93,5.752688172043011
john peel,4,5.75
janet kendall,4,5.75
michael palin,4,5.75
judith barad,4,5.75
nicole mones,4,5.75
robert mawson,4,5.75
jemiah jefferson,4,5.75
david fisher,4,5.75
gentry lee,4,5.75
siri hustvedt,4,5.75
ray blackston,4,5.75
joseph skibell,3,5.666666666666667
gardner dozois,3,5.666666666666667
nancy newman,3,5.666666666666667
claudia dain,3,5.666666666666667
michael malone,3,5.666666666666667
zoe jenny,3,5.666666666666667
carol smith,3,5.666666666666667
juan jose millas,3,5.666666666666667
lisa birnbach,3,5.666666666666667
josey vogels,3,5.666666666666667
tracey west,3,5.666666666666667
elizabeth aston,3,5.666666666666667
lucy parker,3,5.666666666666667
julianna baggott,3,5.666666666666667
gaby hauptman,3,5.666666666666667
frederick lenz,3,5.666666666666667
david brooks,3,5.666666666666667
katie schneider,3,5.666666666666667
philip j . kaplan,3,5.666666666666667
ann major,3,5.666666666666667
bruce coville,3,5.666666666666667
lynn mason,3,5.666666666666667
ken weber,3,5.666666666666667
laurie colwin,3,5.666666666666667
rhys,3,5.666666666666667
l . a . graf,5,5.6
b . j . daniels,5,5.6
kim izzo,5,5.6
gaby hauptmann,11,5.545454545454546
michael stewart,2,5.5
glen duncan,2,5.5
robert hough,2,5.5
michael savage,2,5.5
valerie block,2,5.5
robert w . walker,2,5.5
t . a . barron,2,5.5
sally beauman,2,5.5
ed smart,2,5.5
james siegel,2,5.5
amanda cross,2,5.5
gerald a . browne,2,5.5
ulrich knellwolf,2,5.5
jennings m . burch,2,5.5
zachary fox,2,5.5
miguel de cervantes,2,5.5
lael littke,2,5.5
rebbecca ray,4,5.5
gaite carmen martin,6,5.5
kent walker,2,5.5
jan coffey,2,5.5
ko ya - seong,2,5.5
martina devlin,2,5.5
bernie lee,2,5.5
peter ackroyd,2,5.5
gloria chadwick,2,5.5
yevgeny zamyatin,2,5.5
cecilia dart - thornton,2,5.5
nikki gemmell,6,5.5
philipp vandenberg,2,5.5
diane farr,2,5.5
burton raffel,2,5.5
payne harrison,2,5.5
d . moore,2,5.5
suzan - lori parks,2,5.5
christopher hitchens,2,5.5
melvyn bragg,2,5.5
margaret drabble,4,5.5
jeff green,2,5.5
barbara deangelis,2,5.5
"rush h . , iii limbaugh",2,5.5
colum mccann,2,5.5
james fenimore cooper,2,5.5
meg wolitzer,2,5.5
michael gurian,2,5.5
steven spielberg,2,5.5
simon,2,5.5
eugenia riley,2,5.5
bernard malamud,2,5.5
nancy price,2,5.5
r r . mcdonald,2,5.5
linda herring,2,5.5
vonda n . mcintryre,2,5.5
k . w . jeter,4,5.5
sean mcmullen,2,5.5
boston teran,4,5.5
edward de bono,2,5.5
james hawes,2,5.5
carol bolt,2,5.5
m . j . rose,7,5.428571428571429
samuel shem,7,5.428571428571429
doris lessing,5,5.4
laura c . schlessinger,10,5.4
robert devereaux,5,5.4
david liss,8,5.375
stephanie,3,5.333333333333333
jeff gomez,3,5.333333333333333
"jeff , dr . reid",3,5.333333333333333
a . jardin,3,5.333333333333333
george stephanopoulos,3,5.333333333333333
caitlin r . kiernan,9,5.333333333333333
constance o'day - flannery,3,5.333333333333333
muriel gray,3,5.333333333333333
betina m . krahn,3,5.333333333333333
bill quinn,3,5.333333333333333
amy jenkins,3,5.333333333333333
rosellen brown,3,5.333333333333333
priscilla y . huff,3,5.333333333333333
william t . quick,3,5.333333333333333
allia zobel,3,5.333333333333333
douglas b . smith,3,5.333333333333333
caridad pineiro,3,5.333333333333333
benjamin von stuckrad - barre,3,5.333333333333333
meagan mckinney,3,5.333333333333333
carmen rico - godoy,3,5.333333333333333
dietmar bittrich,3,5.333333333333333
k . a . applegate,4,5.25
michael drosnin,4,5.25
julian rathbone,4,5.25
janice macdonald,4,5.25
stella duffy,4,5.25
kim newman,4,5.25
joel c . rosenberg,4,5.25
glenna mcreynolds,4,5.25
jill gregory,4,5.25
connie neal,4,5.25
john farris,5,5.2
amy sohn,5,5.2
susanna tamaro,7,5.142857142857143
paul watzlawick,1,5.0
elizabeth palmer,1,5.0
elizabeth gage,1,5.0
emily brightwell,1,5.0
henry petroski,1,5.0
thomas block,1,5.0
wayne johnston,1,5.0
anna leonowens,1,5.0
paul monette,2,5.0
betty ren wright,1,5.0
jonathan stone,1,5.0
oliver north,1,5.0
jacquie d'alessandro,1,5.0
jeff parietti,1,5.0
bernard lewis,1,5.0
ernie j . zelinski,1,5.0
teddy slater margulies,1,5.0
susana tamaro,1,5.0
dave balsiger,1,5.0
jefferson graham,1,5.0
mallory kane,2,5.0
shirlee busbee,1,5.0
jeffrey m . shaara,1,5.0
matt clark,1,5.0
paula sharp,1,5.0
webb garrison,1,5.0
walter kramer,2,5.0
daniel gilly,1,5.0
henry porter,1,5.0
jesse hunter,2,5.0
pam beall,1,5.0
herbert asbury,1,5.0
alan okamoto,1,5.0
melody carlson,1,5.0
alan l . mcginnis,1,5.0
j . m . barrie,1,5.0
hyperion,1,5.0
john c . maxwell,1,5.0
jim carroll,3,5.0
william coughlin,1,5.0
paul j . mcauley,1,5.0
phil hirsch,1,5.0
william k . hartmann,1,5.0
terry tempest williams,3,5.0
paul eddy,1,5.0
joan barzilay freund,1,5.0
joe pantoliano,2,5.0
paul jean sartre,1,5.0
robert bly,3,5.0
carol matthews,1,5.0
albert goldman,1,5.0
pamela bauer,1,5.0
peggy fleming,1,5.0
sarah orne jewett,1,5.0
louise bates ames,1,5.0
louise steinman,1,5.0
pat booth,1,5.0
pat cadigan,2,5.0
jill mccorkle,3,5.0
bruce chandler fergusson,1,5.0
"horatio , jr . alger",2,5.0
john keats,1,5.0
howard kaminsky,2,5.0
coville,1,5.0
patricia hedges,1,5.0
thomas tryon,1,5.0
fernando savater,2,5.0
stephen arnott,1,5.0
muriel spark,1,5.0
laura miller,2,5.0
cate tiernan,1,5.0
ed mcgaa,2,5.0
andrew fox,3,5.0
marisol,1,5.0
frank chin,1,5.0
rebecca winters,1,5.0
michael t . murray,2,5.0
christopher phillips,1,5.0
peter bernstein,1,5.0
murray bail,1,5.0
catherine archer,1,5.0
todd gold,1,5.0
tina mcelroy ansa,1,5.0
nancy j . cohen,1,5.0
richard brightfield,1,5.0
laura abbot,2,5.0
james tertius dekay,1,5.0
cara black,1,5.0
michelle west,2,5.0
deb stover,1,5.0
jana hensel,1,5.0
kracht,1,5.0
tracy hogg,2,5.0
peter harry brown,1,5.0
peter biddlecombe,1,5.0
kyle spencer,2,5.0
andrea brown,5,5.0
lana witt,2,5.0
richard mbey,1,5.0
randolph m . nesse,2,5.0
george pelecanos,2,5.0
larry collins,1,5.0
molly moore,1,5.0
amir d . aczel,1,5.0
delia ephron,1,5.0
rene gutteridge,1,5.0
karen ranney,1,5.0
james hirsen,1,5.0
lily king,3,5.0
cathryn alpert,1,5.0
chris gilson,1,5.0
samuel j . butcher,1,5.0
marc reisner,1,5.0
marc shapiro,1,5.0
robin quivers,1,5.0
andy griffiths,1,5.0
shirlee taylor haizlip,2,5.0
margeret wander bonanno,1,5.0
peter orullian,1,5.0
gordon noah,1,5.0
evan harris,1,5.0
victoria routledge,1,5.0
gustavus hindman miller,1,5.0
david dvorkin,1,5.0
evan hunter,3,5.0
grace slick,1,5.0
robert gordon,2,5.0
naomi judd,2,5.0
bernardo atxaga,2,5.0
gregory a . boyd,1,5.0
sebastien japrisot,1,5.0
jean - pierre enard,4,5.0
gregory mcdonald,1,5.0
laurence shames,5,4.8
elfriede jelinek,4,4.75
diana diamond,4,4.75
ake edwardson,3,4.666666666666667
eva heller,9,4.666666666666667
stephen laws,3,4.666666666666667
nhat hanh,3,4.666666666666667
jim brown,3,4.666666666666667
emma tennant,3,4.666666666666667
catherine millet,13,4.538461538461538
tania kindersley,4,4.5
bill buchanan,2,4.5
j g ballard,2,4.5
mary willis walker,2,4.5
annie flannigan,2,4.5
james garlow,2,4.5
king,2,4.5
harald schmidt,2,4.5
enrique vila - matas,2,4.5
deborah hale,2,4.5
betina krahn,2,4.5
martin greenberg,2,4.5
julia phillips,2,4.5
hanjo lehmann,2,4.5
john r . miller,2,4.5
collard,2,4.5
plenzdorf,5,4.4
ali smith,6,4.333333333333333
laura wilson,3,4.333333333333333
edgar - allan poe,3,4.333333333333333
nic kynaston,3,4.333333333333333
ute ehrhardt,5,4.2
rich shapero,195,4.1179487179487175
william dufty,1,4.0
j . galsworthy,1,4.0
angelica jacob,1,4.0
stacey ballis,4,4.0
lucy gordon,2,4.0
carol adrienne,3,4.0
maria mccann,2,4.0
david benioff,1,4.0
anne wilson schaef,1,4.0
daniel handler,1,4.0
dorothy dunnett,1,4.0
tim lebbon,3,4.0
gillian kemp,1,4.0
georgia byng,1,4.0
gary jennings,2,4.0
dominique duforest,1,4.0
russell andrews,1,4.0
joschka fischer,1,4.0
philip farmer,3,4.0
alexander jablokov,1,4.0
ellen fein,3,4.0
christine rimmer,2,4.0
sam bobrick,3,4.0
parke godwin,1,4.0
schwanitz,2,4.0
adele lang,12,3.75
rush limbaugh,4,3.75
tina grube,4,3.75
guy n . smith,3,3.6666666666666665
rick moody,4,3.5
molly giles,2,3.5
peter moore,2,3.5
patricia potter,2,3.5
alan cumming,3,3.3333333333333335
rollins,4,3.25
william maxwell,1,3.0
shawn wong,2,3.0
james powlik,1,3.0
legs mcneil,1,3.0
yutaka nanten,1,3.0
robert r . mccammon,1,3.0
ellen currie,1,3.0
jasmine cresswell,2,3.0
melissa scott,1,3.0
owen whittaker,1,3.0
emma forrest,1,3.0
denise hamilton,2,3.0
rendell braun,1,3.0
billy sprague,1,3.0
cait logan,2,3.0
clifford l . linedecker,2,3.0
"jr . , robert h waterman",2,3.0
carol brown janeway,1,3.0
henry m . morris,1,3.0
jean kilbourne,2,3.0
yasuhiro nightow,1,3.0
jordan s . rubin,1,3.0
louis bayard,1,2.0
r . d . wingfield,1,2.0
stacey d'erasmo,1,2.0
barbara holland,1,2.0
yukiru sugisaki,1,2.0
deborah schupack,2,2.0
susie morgenstern,1,2.0
jennifer wilde,1,2.0
pamela des barres,2,1.5
charles colson,1,1.0
gregory ward,1,1.0
