,User-ID,User-City,User-Country,User-Age
33253,192460,petaling jaya," malaysia""",28.0
29673,171165,petaling jaya," malaysia""",36.0
1789,11079,petaling jaya," malaysia""",
21245,122918,petaling jaya," malaysia""",
33972,196754,petaling jaya," malaysia""",
47500,274230,pj," malaysia""",19.0
42535,245295,puchong," malaysia""",24.0
2913,17950,puchong," malaysia""",32.0
28628,165371,putarajaya," malaysia""",17.0
41860,241901,sandakan," malaysia""",53.0
2024,12569,selangor," malaysia""",22.0
139,818,selangor," malaysia""",
17051,98647,selayang," malaysia""",26.0
2492,15523,seri kembangan," malaysia""",22.0
34706,201537,seri kembangan," malaysia""",22.0
31533,181870,shah alam," malaysia""",13.0
17811,103144,shah alam," malaysia""",19.0
1722,10590,shah alam," malaysia""",22.0
29382,169727,shah alam," malaysia""",23.0
6201,36003,shah alam," malaysia""",26.0
19433,112770,sj," malaysia""",22.0
41883,242008,subang jaya," malaysia""",19.0
42842,247124,subang jaya," malaysia""",29.0
33518,193963,subang jaya," malaysia""",
41882,242007,subang jaya," malaysia""",
26097,149909,sungai petani," malaysia""",22.0
39798,230411,sungai petani," malaysia""",
215,1219,taiping," malaysia""",17.0
33538,194126,taman tun dr ismail...ttdi," malaysia""",16.0
30793,177401,wilayah persekutuan," malaysia""",23.0
7114,41103,wilayah persekutuan," malaysia""",
15201,87938,," malaysia""",15.0
12752,73385,mosta," malta""",23.0
26896,154658,san gwann," malta""",23.0
832,5091,swieqi," malta""",
14548,83982,ta` xbiex," malta""",42.0
12326,70642,valleta," malta""",
28124,162528,rose hill," mauritius""",21.0
17654,102220,acapulco," mexico""",54.0
17720,102602,chihuahua," mexico""",28.0
12622,72493,colima," mexico""",
7786,44849,cuernavaca," mexico""",27.0
41381,239161,culiacan," mexico""",
14000,81033,guadalajara," mexico""",17.0
36694,212278,guadalajara," mexico""",
48274,278755,herkimer," mexico""",18.0
28408,164055,huajuapan de leon," mexico""",31.0
1508,8952,la cruz de huanacaxtle," mexico""",39.0
6611,38074,merida," mexico""",19.0
39313,227607,merida," mexico""",30.0
33335,192895,mexico," mexico""",23.0
31128,179358,mexico," mexico""",27.0
14956,86401,mexico city," mexico""",18.0
45467,262187,mexico city," mexico""",26.0
7207,41596,mexico city," mexico""",40.0
27746,160298,mexico city," mexico""",53.0
785,4747,mexico city," mexico""",
9061,52509,mexico city," mexico""",
46938,270572,monterrey," mexico""",
47421,273737,mulege," mexico""",59.0
40575,234816,naucalpan," mexico""",30.0
36939,213770,puerto vallarta," mexico""",36.0
35069,203742,puerto vallarta," mexico""",64.0
16110,93377,puerto vallarta," mexico""",
29224,168896,puerto vallarta," mexico""",
23640,136085,punta banda," mexico""",
3233,20054,rosarito beach," mexico""",42.0
36405,210449,san cristobal," mexico""",
10695,61481,victoria," mexico""",21.0
2367,14599,carbuna," moldova""",24.0
45550,262594,ulaanbaatar," mongolia""",36.0
7898,45433,mooresville," morgan""",
43310,249795,cassablanca," morocco""",45.0
47599,274898,maputo," mozambique""",30.0
9315,53934,," n/a - on the road""",27.0
11329,64948,new york," n/a""",
1904,11676,," n/a""",
12221,70063,," n/a""",
9041,52414,kathmandu," nepal""",18.0
19192,111162,kathmandu," nepal""",18.0
15521,89863,2563bt den haag," netherlands""",42.0
27773,160507,`t harde," netherlands""",36.0
20839,120677,alkmaar," netherlands""",28.0
30610,176486,alkmaar," netherlands""",35.0
20737,119833,alkmaar," netherlands""",42.0
34034,197207,alkmaar," netherlands""",
44015,253622,almere," netherlands""",37.0
110,695,alphen aan den rijn," netherlands""",
21832,126170,amersfoort," netherlands""",18.0
27215,156657,amersfoort," netherlands""",27.0
12665,72863,amersfoort," netherlands""",33.0
29976,172970,amersfoort," netherlands""",42.0
26478,152260,amersfoort," netherlands""",
15696,90873,amstedam," netherlands""",
47880,276583,amstelveen," netherlands""",31.0
2777,17065,amstelveen," netherlands""",42.0
33825,195980,amsterdam," netherlands""",19.0
15843,91864,amsterdam," netherlands""",21.0
11230,64448,amsterdam," netherlands""",23.0
21570,124717,amsterdam," netherlands""",24.0
8276,47882,amsterdam," netherlands""",25.0
22562,130195,amsterdam," netherlands""",25.0
32741,189440,amsterdam," netherlands""",25.0
42503,245161,amsterdam," netherlands""",25.0
26812,154098,amsterdam," netherlands""",27.0
31057,178905,amsterdam," netherlands""",27.0
28248,163148,amsterdam," netherlands""",28.0
3760,22894,amsterdam," netherlands""",29.0
22419,129332,amsterdam," netherlands""",29.0
37253,215720,amsterdam," netherlands""",29.0
37814,218930,amsterdam," netherlands""",29.0
19686,114078,amsterdam," netherlands""",32.0
31074,179015,amsterdam," netherlands""",32.0
16320,94323,amsterdam," netherlands""",34.0
32581,188407,amsterdam," netherlands""",34.0
13131,75595,amsterdam," netherlands""",35.0
39170,226762,amsterdam," netherlands""",36.0
13030,75028,amsterdam," netherlands""",39.0
13200,76052,amsterdam," netherlands""",39.0
14211,82122,amsterdam," netherlands""",44.0
43102,248540,amsterdam," netherlands""",50.0
47511,274325,amsterdam," netherlands""",51.0
4100,24773,amsterdam," netherlands""",
9060,52498,amsterdam," netherlands""",
9505,54968,amsterdam," netherlands""",
22173,127841,amsterdam," netherlands""",
27238,156864,amsterdam," netherlands""",
28622,165328,amsterdam," netherlands""",
29985,173006,amsterdam," netherlands""",
33204,192204,amsterdam," netherlands""",
34331,199082,amsterdam," netherlands""",
35439,205695,amsterdam," netherlands""",
36019,208530,amsterdam," netherlands""",
40202,232740,amsterdam," netherlands""",
41504,239955,amsterdam," netherlands""",
41658,240713,amsterdam," netherlands""",
44303,255389,amsterdam," netherlands""",
47834,276273,amsterdam," netherlands""",
14947,86333,apeldoorn," netherlands""",54.0
14591,84308,arnhem," netherlands""",48.0
7094,41018,beverwijk," netherlands""",37.0
24618,141683,bodegraven," netherlands""",22.0
26183,150561,bodegraven," netherlands""",33.0
30707,176992,boxtel," netherlands""",14.0
23196,133654,boxtel," netherlands""",40.0
36084,208741,breda," netherlands""",30.0
35630,206774,breda," netherlands""",43.0
31110,179279,bussum," netherlands""",46.0
19272,111704,castricum," netherlands""",50.0
34629,200978,culemborg," netherlands""",41.0
5126,30511,culemborg," netherlands""",
10609,60892,delft," netherlands""",22.0
26140,150237,delft," netherlands""",26.0
28890,167052,delft," netherlands""",29.0
19557,113354,delft," netherlands""",30.0
26307,151286,delft," netherlands""",44.0
12780,73549,delft," netherlands""",
42270,244056,delft," netherlands""",
23095,133038,delft (schipluiden)," netherlands""",29.0
23754,136638,delfzijl," netherlands""",18.0
37297,215938,den burg," netherlands""",
29670,171134,den haag," netherlands""",46.0
47401,273587,den haag," netherlands""",60.0
12613,72408,den haag," netherlands""",
18585,107664,den haag," netherlands""",
27096,155836,den haag," netherlands""",
2016,12512,deventer," netherlands""",34.0
4036,24433,deventer," netherlands""",37.0
46605,268833,deventer," netherlands""",40.0
48029,277508,deventer," netherlands""",43.0
27291,157247,deventer," netherlands""",48.0
11054,63629,deventer," netherlands""",49.0
26653,153185,deventer," netherlands""",49.0
34042,197270,deventer," netherlands""",
45589,262910,deventer," netherlands""",
46604,268829,diemen," netherlands""",24.0
17495,101242,diever," netherlands""",24.0
1325,7856,drachten," netherlands""",
45813,264366,ede," netherlands""",31.0
12107,69405,ede," netherlands""",36.0
27818,160769,ede," netherlands""",52.0
16766,96889,eindhoven," netherlands""",66.0
45820,264411,eindhoven," netherlands""",
36644,211961,enschede," netherlands""",40.0
15429,89192,goor," netherlands""",34.0
45000,259316,gouda," netherlands""",31.0
30508,175843,gouda," netherlands""",35.0
31959,184421,groningen," netherlands""",24.0
41179,238167,groningen," netherlands""",25.0
25790,148153,groningen," netherlands""",26.0
1808,11201,groningen," netherlands""",30.0
37001,214112,groningen," netherlands""",35.0
19592,113542,groningen," netherlands""",
41036,237399,groningen," netherlands""",
44003,253581,grubbenvorst," netherlands""",35.0
31528,181833,haarlem," netherlands""",27.0
46101,266224,haarlem," netherlands""",38.0
669,3874,haarlem," netherlands""",
7167,41376,hazerswoude-dorp," netherlands""",
15321,88620,heemstede," netherlands""",27.0
27367,157799,heemstede," netherlands""",42.0
27257,157033,heerenveen," netherlands""",42.0
44540,256713,heerlen," netherlands""",49.0
32952,190791,helmond," netherlands""",33.0
39568,229020,hengelo," netherlands""",39.0
25786,148133,hierden," netherlands""",26.0
11692,67168,hilversum," netherlands""",18.0
1797,11149,hilversum," netherlands""",
32005,184661,hilversum," netherlands""",
34544,200399,hoorn," netherlands""",30.0
16968,98254,horst," netherlands""",19.0
39021,225935,horst," netherlands""",19.0
28081,162237,horst," netherlands""",
23179,133535,houten," netherlands""",50.0
28881,166974,houten," netherlands""",
22248,128246,knegsel," netherlands""",30.0
4954,29685,kralendijk," netherlands""",47.0
28019,161922,leeuwarden," netherlands""",41.0
38757,224312,leiden," netherlands""",23.0
28088,162291,leiden," netherlands""",28.0
12879,74129,leiden," netherlands""",29.0
24440,140605,leiden," netherlands""",29.0
11432,65520,leiden," netherlands""",30.0
22844,131678,leiden," netherlands""",35.0
44484,256481,leiden," netherlands""",46.0
12751,73374,leiden," netherlands""",
28876,166927,leiden," netherlands""",
36104,208811,leiden," netherlands""",
1164,6892,leiderdorp," netherlands""",
32436,187621,leidschendam," netherlands""",39.0
8452,49036,maarssen," netherlands""",
32775,189666,maastricht," netherlands""",
18398,106426,meppel," netherlands""",48.0
46051,265904,middelbeers," netherlands""",23.0
19930,115410,mijdrecht," netherlands""",29.0
3751,22830,mijdrecht," netherlands""",38.0
21194,122633,mijdrecht," netherlands""",43.0
9331,54010,monnickendam," netherlands""",41.0
31206,179831,nieuwegein," netherlands""",46.0
30484,175647,nieuwegein," netherlands""",
12702,73046,nijmegen," netherlands""",22.0
24742,142349,nijmegen," netherlands""",22.0
16893,97833,nijmegen," netherlands""",23.0
5598,32678,nijmegen," netherlands""",24.0
22843,131675,nijmegen," netherlands""",36.0
40326,233426,nijmegen," netherlands""",57.0
36705,212350,nijverdal," netherlands""",44.0
37396,216444,nunspeet," netherlands""",57.0
28936,167420,nunspeet," netherlands""",
20573,118823,oegstgeest," netherlands""",28.0
42812,246959,oegstgeest," netherlands""",49.0
20094,116210,oisterwijk," netherlands""",46.0
21115,122045,oud beijerland," netherlands""",54.0
45873,264756,oudkarspel," netherlands""",41.0
37000,214109,papendrecht," netherlands""",
5714,33336,purmerend," netherlands""",
47724,275659,rijswijk," netherlands""",29.0
1709,10497,rijswijk," netherlands""",46.0
14566,84146,roermond," netherlands""",37.0
3078,19010,rotterdam," netherlands""",18.0
35648,206907,rotterdam," netherlands""",23.0
47684,275405,rotterdam," netherlands""",24.0
38818,224662,rotterdam," netherlands""",28.0
31063,178936,rotterdam," netherlands""",30.0
2181,13479,rotterdam," netherlands""",31.0
20688,119505,rotterdam," netherlands""",32.0
20805,120494,rotterdam," netherlands""",40.0
8954,51968,rotterdam," netherlands""",43.0
867,5333,rotterdam," netherlands""",49.0
34333,199092,rotterdam," netherlands""",50.0
4967,29785,rotterdam," netherlands""",
14807,85531,rotterdam," netherlands""",
22057,127280,rotterdam," netherlands""",
23798,136921,rotterdam," netherlands""",
26392,151753,rotterdam," netherlands""",
27329,157548,rotterdam," netherlands""",
40534,234615,rotterdam," netherlands""",
44425,256130,rotterdam," netherlands""",
1418,8308,schagen," netherlands""",22.0
45733,263889,schagen," netherlands""",
48026,277478,schiedam," netherlands""",31.0
9576,55349,schoonhoven," netherlands""",46.0
9934,57261,some town in brabant," netherlands""",20.0
12085,69272,the hague," netherlands""",
45674,263504,tilburg," netherlands""",23.0
47692,275455,tilburg," netherlands""",
9672,55764,utrecht," netherlands""",21.0
43893,252900,utrecht," netherlands""",21.0
27366,157787,utrecht," netherlands""",23.0
39590,229171,utrecht," netherlands""",23.0
46901,270288,utrecht," netherlands""",26.0
13292,76602,utrecht," netherlands""",28.0
27279,157154,utrecht," netherlands""",28.0
32398,187378,utrecht," netherlands""",32.0
47628,275111,utrecht," netherlands""",34.0
46408,267791,utrecht," netherlands""",36.0
33678,194861,utrecht," netherlands""",37.0
24299,139699,utrecht," netherlands""",57.0
3106,19202,utrecht," netherlands""",
17585,101791,utrecht," netherlands""",
23921,137711,utrecht," netherlands""",
27064,155581,utrecht," netherlands""",
35438,205692,utrecht," netherlands""",
38147,221088,utrecht," netherlands""",
47344,273225,utrecht," netherlands""",
15864,91994,vaals," netherlands""",
37552,217341,waddinxveen," netherlands""",
12175,69810,weesp," netherlands""",36.0
23367,134654,woerden," netherlands""",32.0
1740,10681,xxxxxx," netherlands""",
1464,8699,zeewolde," netherlands""",72.0
21459,124089,zeist," netherlands""",25.0
26437,151991,zeist," netherlands""",39.0
19685,114075,zuiddorpe," netherlands""",38.0
38145,221078,zwijndrecht," netherlands""",
45889,264846,," netherlands""",6.0
24192,139171,akaroa," new zealand""",
45628,263213,arrowtown," new zealand""",37.0
45629,263214,arrowtown," new zealand""",37.0
46927,270501,ashburton," new zealand""",65.0
42002,242584,ashburton," new zealand""",
35315,205058,auckland," new zealand""",13.0
47953,277053,auckland," new zealand""",14.0
11932,68395,auckland," new zealand""",15.0
32142,185498,auckland," new zealand""",19.0
15739,91157,auckland," new zealand""",21.0
22799,131437,auckland," new zealand""",21.0
25234,145064,auckland," new zealand""",22.0
132,776,auckland," new zealand""",23.0
24460,140758,auckland," new zealand""",23.0
10411,59864,auckland," new zealand""",25.0
15885,92162,auckland," new zealand""",25.0
22759,131223,auckland," new zealand""",25.0
24896,143314,auckland," new zealand""",25.0
30524,175938,auckland," new zealand""",25.0
34164,198115,auckland," new zealand""",25.0
17402,100667,auckland," new zealand""",26.0
30527,175958,auckland," new zealand""",27.0
33751,195327,auckland," new zealand""",28.0
32244,186510,auckland," new zealand""",30.0
33542,194142,auckland," new zealand""",31.0
13355,77033,auckland," new zealand""",34.0
39860,230766,auckland," new zealand""",35.0
32722,189336,auckland," new zealand""",36.0
39141,226621,auckland," new zealand""",41.0
2538,15770,auckland," new zealand""",43.0
33515,193939,auckland," new zealand""",43.0
38183,221296,auckland," new zealand""",44.0
15002,86684,auckland," new zealand""",45.0
46344,267500,auckland," new zealand""",45.0
20049,116031,auckland," new zealand""",46.0
27633,159489,auckland," new zealand""",46.0
622,3594,auckland," new zealand""",48.0
29727,171553,auckland," new zealand""",52.0
3026,18649,auckland," new zealand""",55.0
20015,115874,auckland," new zealand""",59.0
3479,21376,auckland," new zealand""",
4156,25154,auckland," new zealand""",
5324,31351,auckland," new zealand""",
17564,101687,auckland," new zealand""",
19041,110405,auckland," new zealand""",
22798,131427,auckland," new zealand""",
32140,185493,auckland," new zealand""",
41823,241662,auckland," new zealand""",
44663,257315,auckland," new zealand""",
47347,273254,auckland," new zealand""",
24077,138569,chrictchurch," new zealand""",37.0
5170,30691,christchurch," new zealand""",11.0
19480,112974,christchurch," new zealand""",15.0
46060,265936,christchurch," new zealand""",15.0
1050,6339,christchurch," new zealand""",16.0
22748,131177,christchurch," new zealand""",18.0
1089,6516,christchurch," new zealand""",22.0
7699,44297,christchurch," new zealand""",22.0
26049,149640,christchurch," new zealand""",22.0
27632,159488,christchurch," new zealand""",24.0
38464,222897,christchurch," new zealand""",25.0
26504,152428,christchurch," new zealand""",26.0
47609,274951,christchurch," new zealand""",26.0
16422,94853,christchurch," new zealand""",27.0
16786,97007,christchurch," new zealand""",27.0
22795,131399,christchurch," new zealand""",27.0
32315,186892,christchurch," new zealand""",27.0
43666,251661,christchurch," new zealand""",29.0
7179,41425,christchurch," new zealand""",31.0
35383,205396,christchurch," new zealand""",32.0
32145,185521,christchurch," new zealand""",34.0
39900,230996,christchurch," new zealand""",35.0
30148,173969,christchurch," new zealand""",36.0
2273,14084,christchurch," new zealand""",37.0
20584,118874,christchurch," new zealand""",41.0
6880,39588,christchurch," new zealand""",42.0
27571,159052,christchurch," new zealand""",42.0
24653,141901,christchurch," new zealand""",43.0
9980,57526,christchurch," new zealand""",45.0
33763,195407,christchurch," new zealand""",49.0
43553,251076,christchurch," new zealand""",49.0
