,User-ID,User-City,User-State,User-Country,User-Age
45576,262813,spring grove, illinois," usa""",54.0
39153,226689,arcata, california," usa""",54.0
20849,120740,newport, wales," united kingdom""",54.0
44115,254209,oregon, ,,54.0
10864,62475,arlington heights, illinois," usa""",54.0
7062,40838,wimberley, texas," usa""",54.0
29564,170627,brantford, ontario," canada""",54.0
28390,163914,bonn, nordrhein-westfalen," germany""",54.0
24970,143672,paramus, new jersey," usa""",54.0
33572,194296,bellflower, california," usa""",53.0
39818,230511,bilbao, país vasco," spain""",53.0
22854,131749,milwaukee, wisconsin," usa""",53.0
7076,40922,pittsboro, north carolina," usa""",53.0
197,1129,bothell, washington," usa""",53.0
16915,97968,franklinton, north carolina," usa""",53.0
16627,95948,remsen, iowa," usa""",53.0
3046,18750,l`ancienne-lorette, quebec," canada""",53.0
18150,105076,chapel hill, north carolina," usa""",53.0
3089,19057,orlando, florida," usa""",53.0
7210,41608,alexandria, indiana," usa""",53.0
40305,233298,montauroux, provence," france""",53.0
21420,123827,rancho palos veres, california," usa""",53.0
46990,270847,tucson, arizona," usa""",53.0
35417,205539,norfolk, virginia," usa""",53.0
33908,196441,aston, pennsylvania," usa""",53.0
15937,92475,arlington, texas," usa""",53.0
44580,256886,sydney, new south wales," australia""",53.0
46987,270838,rosemead, california," usa""",53.0
39686,229682,vancouver, british columbia," canada""",53.0
17437,100887,fort worth, texas," usa""",53.0
46713,269410,portland, oregon," usa""",53.0
46802,269808,minnetonka, minnesota," usa""",53.0
18528,107300,hanover, massachusetts," usa""",53.0
18351,106226,springfield, illinois," usa""",53.0
8015,46150,berkeley heights, new jersey," usa""",53.0
18157,105109,dayton, ohio," usa""",53.0
29586,170734,westboro, massachusetts," usa""",53.0
21522,124474,canon city, colorado," usa""",53.0
29357,169626,mclean, virginia," usa""",53.0
47042,271165,west valley, utah," usa""",53.0
15816,91692,tacoma, washington," usa""",53.0
37597,217626,san pedro, california," usa""",53.0
7215,41658,glenview, il," usa""",53.0
31539,181896,redwood city, california," usa""",53.0
29589,170752,gladstone, oregon," usa""",53.0
39309,227551,minneapolis, minnesota," usa""",53.0
3120,19319,montgomery village, maryland," usa""",53.0
18173,105187,la chapelle sur erdre, loire atlantique," france""",53.0
16817,97274,cincinnati, ohio," usa""",53.0
21794,125993,paw paw, illinois," usa""",53.0
31360,180870,glasgow, scotland," united kingdom""",53.0
8548,49634,cape town, western cape," south africa""",53.0
31779,183454,middlebury, vermont," usa""",53.0
31418,181137,blackfoot, idaho," usa""",53.0
43991,253514,virginia beach, virginia," usa""",53.0
47117,271542,schenectady, new york," usa""",53.0
36424,210526,santa clarita, california," usa""",53.0
38863,225042,mifflinburg, pennsylvania," usa""",53.0
25561,146749,elgin, illinois," usa""",53.0
29226,168907,gray, maine," usa""",53.0
36649,212002,koeln, nordrhein-westfalen," germany""",53.0
35148,204190,etobicoke, ontario," canada""",53.0
39717,229877,langley, british columbia," canada""",53.0
9262,53534,groveland, massachusetts," usa""",53.0
35294,204953,poplar bluff, missouri," usa""",53.0
29982,173001,wellington, wellington," new zealand""",53.0
44111,254195,windsor, ontario," canada""",53.0
24126,138815,pyongteak, kyonggi," south korea""",53.0
22271,128352,vancouver, british columbia," canada""",53.0
16847,97493,fairbanks, alaska," usa""",53.0
2760,16987,berkeley, california," usa""",53.0
39251,227238,annandale, virginia," usa""",53.0
17759,102834,tustin, michigan," usa""",53.0
16894,97836,glenview, illinois," canada""",53.0
7229,41725,laurens, new york," usa""",53.0
29132,168441,hamilton, ontario," canada""",53.0
7317,42181,nashua, new hampshire," usa""",53.0
25658,147420,cassadaga, new york," usa""",53.0
21422,123847,halifax, nova scotia," canada""",53.0
18726,108563,coral gables, florida," usa""",53.0
36331,209938,st. louis, missouri," usa""",53.0
46676,269268,duluth, minnesota," usa""",53.0
31248,180146,victoria, british columbia," canada""",53.0
33732,195211,vimercate, lombardia," italy""",53.0
9032,52363,chico, california," usa""",53.0
46748,269592,san antonio, texas," usa""",53.0
22171,127836,loveland, colorado," usa""",53.0
21807,126044,olivehurst, ,,53.0
8709,50564,carbondale, illinois," usa""",53.0
44729,257751,shoreline, washington," usa""",53.0
31567,182071,pasadena, california," usa""",53.0
25755,147991,gibsons, british columbia," canada""",53.0
37779,218703,oakland, california," usa""",53.0
35789,207616,choctaw, oklahoma,,53.0
21486,124310,salem, south carolina," usa""",53.0
31402,181076,stony plain, alberta," canada""",53.0
40157,232486,olathe, kansas," usa""",53.0
29375,169697,andover, minnesota," usa""",53.0
16167,93654,phoenix, arizona," usa""",53.0
8762,50864,aurora, ohio," usa""",53.0
26358,151588,hollywood, florida," usa""",53.0
16401,94772,atlanta, georgia," usa""",53.0
2748,16916,hackettstown, new jersey," usa""",53.0
16220,93855,hartford, connecticut," usa""",53.0
39151,226681,waterbury, vermont," usa""",53.0
8195,47320,eastampton, new jersey," usa""",53.0
24247,139439,orem, utah," usa""",53.0
8962,51990,wake forest, north carolina," usa""",53.0
2725,16782,columbus, ohio," usa""",53.0
43774,252268,tonawanda, new york," usa""",53.0
2404,14888,marietta, georgia," usa""",53.0
18026,104413,sacramento, california," usa""",53.0
2720,16769,columbia, south carolina," usa""",53.0
39453,228334,brooklyn, new york," usa""",53.0
17261,99790,sun valley, idaho," usa""",53.0
47190,272052,jacksonville, florida," usa""",53.0
37394,216441,huntsville, alabama," usa""",53.0
2286,14164,sant cugat del vallés, catalunya," spain""",53.0
8052,46345,annapolis, maryland," usa""",53.0
23263,133958,highland heights, kentucky," usa""",53.0
16581,95610,olympia, washington," usa""",53.0
26459,152115,winter park, florida," usa""",53.0
24253,139467,norfolk, virginia," usa""",53.0
17893,103624,columbia, missouri," usa""",53.0
46337,267453,richfield, wisconsin," usa""",53.0
44348,255625,caddo gap, arkansas," usa""",53.0
44409,255997,reykjavík, n/a," iceland""",53.0
7353,42332,san angelo, texas," usa""",53.0
40087,232080,silver city, new mexico," usa""",53.0
37520,217152,pensacola, florida," usa""",53.0
37398,216450,forestville, california," usa""",53.0
39909,231066,chicago, ,,53.0
44412,256018,bellevue, washington," usa""",53.0
8196,47321,fredericton, new brunswick," canada""",53.0
44235,254971,boise, idaho," usa""",53.0
29275,169181,trinity center, california," usa""",53.0
29138,168478,berkeley springs, west virginia," usa""",53.0
39358,227862,margate, florida," usa""",53.0
44408,255995,london, england," united kingdom""",53.0
39745,230088,fairbanks, alaska," usa""",53.0
24169,139037,wallingford, connecticut," usa""",53.0
6570,37932,colorado springs, colorado," usa""",53.0
8337,48261,portland, oregon," usa""",53.0
39035,226003,jenks, oklahoma," usa""",53.0
39580,229085,grass valley, california," usa""",53.0
1855,11438,ottawa, ontario," canada""",53.0
2284,14151,new orleans, louisiana," usa""",53.0
32432,187606,olympia, washington," usa""",53.0
2972,18333,grapevine, texas," usa""",53.0
17615,101963,king city, ontario," canada""",53.0
18652,108153,canéjan, aquitaine," france""",53.0
44534,256691,chesterfield, missouri," usa""",53.0
16975,98278,guntersville, alabama," usa""",53.0
33760,195386,canyon country, california," usa""",53.0
46184,266670,bethesda, maryland," usa""",53.0
15714,91045,etna, california," usa""",53.0
14539,83890,alamo, california," usa""",53.0
33229,192344,alamo, georgia," usa""",53.0
41143,237966,saginaw, michigan," usa""",53.0
33223,192308,avon, connecticut," usa""",53.0
41111,237780,stafford, virginia," usa""",53.0
11507,66096,kansas city, missouri," usa""",53.0
19440,112811,califon, new jersey," usa""",53.0
38275,221901,bartlett, tennessee," usa""",53.0
45992,265522,calgary, alberta," canada""",53.0
30558,176114,lancaster, pennsylvania," usa""",53.0
25027,144004,adelaide, south australia," australia""",53.0
10380,59676,glenwood, illinois," usa""",53.0
10378,59656,schnellville, indiana," usa""",53.0
467,2634,addison, texas," usa""",53.0
11515,66161,gladstone, oregon," usa""",53.0
27813,160742,edmond, oklahoma," usa""",53.0
10467,60083,selma, alabama," usa""",53.0
47714,275611,gamaliel, arkansas," usa""",53.0
33350,192995,colorado springs, colorado," usa""",53.0
19478,112968,richmond, texas," usa""",53.0
33453,193680,sacramento, california," usa""",53.0
10632,61038,riverside public library, illinois," usa""",53.0
4094,24751,mclen, texas," usa""",53.0
27199,156557,tampa, florida," usa""",53.0
37950,219892,foxboro, massachusetts," usa""",53.0
1143,6797,fostoria, ohio," usa""",53.0
41157,238050,friendswood, texas," usa""",53.0
10544,60464,land o`lakes, florida," usa""",53.0
14160,81835,jupiter, florida," usa""",53.0
6063,35244,san jose, california," usa""",53.0
12748,73336,ottawa, ontario," canada""",53.0
5599,32691,greenville, south carolina," usa""",53.0
20121,116327,grand rapids, michigan," usa""",53.0
27149,156269,chicago, illinois," usa""",53.0
19379,112449,south bend, indiana," usa""",53.0
10349,59518,seabrook, texas," usa""",53.0
43118,248645,stewart, british columbia," canada""",53.0
1252,7352,houston, texas," usa""",53.0
37410,216522,dover, new hampshire," usa""",53.0
42213,243795,evansville, indiana," usa""",53.0
19291,111828,bartlett, illinois," usa""",53.0
10168,58591,shelby, north carolina," usa""",53.0
21016,121507,webster groves, missouri," usa""",53.0
47423,273749,oswego, illinois," usa""",53.0
36160,209123,san lorenzo, california," usa""",53.0
6183,35934,eureka, california," usa""",53.0
47741,275780,little falls, new york," usa""",53.0
47419,273709,chicago, illinois," usa""",53.0
4965,29775,bradenton, florida," usa""",53.0
19264,111637,tiburon, california," usa""",53.0
28673,165641,stratham, new hampshire," usa""",53.0
21856,126285,el sobrante, california," usa""",53.0
21989,126934,wheaton, illinois," usa""",53.0
47735,275735,oklahoma city, oklahoma," usa""",53.0
45609,263079,san leandro, california," usa""",53.0
32304,186851,atlanta, georgia," usa""",53.0
10318,59412,ormond beach, florida," usa""",53.0
14299,82653,abilene, texas," usa""",53.0
836,5126,chula vista, california," usa""",53.0
6137,35704,kansas city, missouri," usa""",53.0
27112,155952,augusta, georgia," usa""",53.0
453,2562,wheeling, illinois," usa""",53.0
38644,223748,olympia, washington," usa""",53.0
24550,141288,shreveport, louisiana," usa""",53.0
34850,202354,ridgewood, new jersey," usa""",53.0
6149,35788,alta, iowa," usa""",53.0
34854,202381,iowa city, iowa," usa""",53.0
10253,59064,keosauqua, iowa," usa""",53.0
28616,165314,merion, pennsylvania," usa""",53.0
3871,23580,roanoke, virginia," usa""",53.0
23396,134838,tonganoxie, kansas," usa""",53.0
1131,6761,red wing, minnesota," usa""",53.0
27746,160298,mexico city, d.f.," mexico""",53.0
4611,27735,nashville, tennessee," usa""",53.0
24948,143576,woodhaven, new york," usa""",53.0
36009,208502,freehold, new jersey," usa""",53.0
4603,27681,kitchener, ontario," canada""",53.0
28367,163796,kempton, pennsylvania," usa""",53.0
41780,241441,halifax, pennsylvania," usa""",53.0
13517,77902,longmont, colorado," usa""",53.0
30746,177160,st. augustine, florida," usa""",53.0
20780,120281,betanzos, la coruña," spain""",53.0
13551,78194,ross on wye, herefordshire," united kingdom""",53.0
13120,75534,abilene, texas," usa""",53.0
36482,210862,west chester, pennsylvania," usa""",53.0
10913,62716,modesto, california," usa""",53.0
41831,241717,warren, pennsylvania," usa""",53.0
10903,62667,warsaw, virginia," usa""",53.0
38511,223155,mount laurel, new jersey," usa""",53.0
32612,188558,walla walla, washington," usa""",53.0
24796,142668,st. louis, missouri," usa""",53.0
33295,192710,ponte vedra, florida," usa""",53.0
20742,119859,besançon, franche-comté," france""",53.0
5771,33656,prescott valley, arizona," usa""",53.0
13302,76709,victoria, british columbia," canada""",53.0
35992,208449,east moline, illinois," usa""",53.0
20741,119858,centennial, colorado," usa""",53.0
45789,264243,bad soden a.taunus, hessen," germany""",53.0
27556,158981,foley, missouri," usa""",53.0
35939,208257,virginia beach, virginia," usa""",53.0
30274,174672,san bernardino, california," usa""",53.0
5797,33834,la fayette, georgia," usa""",53.0
11032,63476,calgary, alberta," canada""",53.0
35976,208382,fontana, california," usa""",53.0
19796,114673,shrewsbury, shropshire," united kingdom""",53.0
35954,208309,clanton, alabama," usa""",53.0
5876,34242,solihull, england," united kingdom""",53.0
13654,78755,remscheid, nordrhein-westfalen," germany""",53.0
4118,24925,spanish fork, utah," usa""",53.0
19555,113348,west chester, pennsylvania," usa""",53.0
45916,265021,murrieta, california," usa""",53.0
34763,201812,seattle, washington," usa""",53.0
41335,238949,green river, wyoming," usa""",53.0
13834,79925,istanbul, n/a," turkey""",53.0
9332,54013,north port, florida," usa""",53.0
23806,136947,houston, texas," usa""",53.0
33247,192429,hilo, hawaii," usa""",53.0
5952,34735,warrenville, illinois," usa""",53.0
37181,215314,dodge center, minnesota," usa""",53.0
45921,265075,houston, texas," usa""",53.0
10700,61509,fort myers, florida," usa""",53.0
5642,32955,brantford, ontario," canada""",53.0
27709,160037,new hamburg, ontario," canada""",53.0
12825,73840,taos, new mexico," usa""",53.0
4708,28216,pelham, new york," usa""",53.0
27672,159809,newington, connecticut," usa""",53.0
4663,27982,gulfport, mississippi," usa""",53.0
24468,140824,wetzlar, hessen," germany""",53.0
45881,264806,vashon, washington," usa""",53.0
27621,159429,pisa, toscana," italy""",53.0
33328,192852,north brunswick, new jersey," usa""",53.0
41860,241901,sandakan, sabah," malaysia""",53.0
27654,159648,redfield, iowa," usa""",53.0
19633,113790,syracuse, new york," usa""",53.0
5926,34572,bountiful, utah," usa""",53.0
5947,34701,pembroke pines, florida," usa""",53.0
36192,209273,monterey park, california," usa""",53.0
30772,177337,san diego, california," usa""",53.0
30625,176583,santiago de compostela, galicia," spain""",53.0
5932,34597,powell river, british columbia," canada""",53.0
19612,113662,fairbanks, alaska," usa""",53.0
30218,174367,holden, massachusetts," usa""",53.0
11574,66527,portageville, missouri," usa""",53.0
14377,83009,charlottesville, virginia," usa""",53.0
20248,117092,mississauga, ontario," canada""",53.0
26814,154118,huntsville, alabama," usa""",53.0
3371,20863,tucson, arizona," usa""",53.0
12185,69903,mpls, minnesota," usa""",53.0
40664,235374,desoto, texas," usa""",53.0
12187,69911,aurora, colorado," usa""",53.0
6465,37416,clarkdale, arizona," usa""",53.0
21180,122510,worcester, massachusetts," usa""",53.0
3424,21112,arlington, virginia," usa""",53.0
36099,208790,north royalton, ohio," usa""",53.0
12214,70022,ann arbor, michigan," usa""",53.0
37889,219490,charlottetown, prince edward island," canada""",53.0
40688,235538,iasi, romania/europe," romania""",53.0
40689,235543,moorhead, minnesota," usa""",53.0
35001,203370,santiago, n/a," chile""",53.0
34489,200076,grand rapids, michigan," usa""",53.0
28805,166546,¨paris, ile de france," france""",53.0
37124,214954,garfield heights, ,,53.0
33207,192228,tazewell, virginia," usa""",53.0
40726,235757,w. bridgewater, massachusetts," usa""",53.0
15080,87161,st louis, missouri," usa""",53.0
42326,244333,bern, bern," switzerland""",53.0
43390,250288,prospect, kentucky," usa""",53.0
21111,122026,park ridge, illinois," usa""",53.0
6400,37074,westbrook, maine," usa""",53.0
15054,87007,modesto, california," usa""",53.0
30986,178467,columbus, ohio," usa""",53.0
35857,207971,greenville, florida," usa""",53.0
23900,137594,whitefield, maine," usa""",53.0
12316,70594,prince george, british columbia," canada""",53.0
14997,86643,orlando, florida," usa""",53.0
