Title-and-Author,num_ratings,avg_rating
l'arbre des possibles et autres histoires by bernard werber,4,7.75
"another city , not my own by dominick dunne",4,6.75
read this and tell me what it says by a . manette ansay,4,7.75
relics by michael jan friedman,4,6.75
la reina del sur by arturo perez - reverte,4,7.5
"two o'clock , eastern wartime by john dunning",4,5.0
two by twilight by maggie shayne,4,7.75
raise the titanic by clive cussler,4,8.25
ralph s . mouse by not applicable ( na ),4,9.25
two alone by kenneth t . brown,4,6.0
twisted roots by v . c . andrews,4,5.75
angelhead by greg bottoms,4,8.25
rama revealed by arthur c . clarke,4,7.5
ramona and her father by beverly cleary,4,9.0
angels and demons by dan brown,4,8.0
angels in america by tony kushner,4,9.5
lady susan by jane austen,4,6.25
twilight by david r . george iii,4,6.5
twenty love poems by pablo neruda,4,9.25
twelve by nick mcdonell,4,7.25
lady boss by judy collins,4,5.75
lady be good by susan elizabeth phillips,4,8.75
"twelfth night , or , what you will by william shakespeare",4,8.25
labor day by ann - marie giglio,4,7.5
tully by paullina simons,4,9.75
raumschiff titanic by douglas adams,4,6.75
la treizieme cible by arnauld pontier,4,9.0
la tombe des lucioles by akiyuki nosaka,4,8.5
anno dracula by kim newman,4,5.25
raveling by peter moore smith,4,7.25
la secte des egoistes by eric - emmanuel schmitt,4,7.5
la scomparsa di pato by andrea camilleri,4,6.75
aquamarine by alice hoffman,4,9.0
aranmanoth by ana maria matute,4,7.0
two old women by velma wallis,4,6.75
at close quarters by gerald seymour,4,6.75
total verhext . ein roman von der bizarren scheibenwelt by terry pratchett,4,7.75
killing critics by carol o'connell,4,6.25
riesgo calculado by katherine neville,4,6.25
riley in the morning by sandra brown,4,5.25
rilla of ingleside by l . m . montgomery,4,9.0
ringworld engineers by larry niven,4,7.25
atkins for life by robert c . atkins,4,6.25
kids are punny by rosie o'donnell,4,7.25
too close to the falls by catherine gildiner,4,8.75
tomorrow's promise by kenneth t . brown,4,7.75
"tomorrow , when the war began by john marsden",4,8.75
tomcat in love by tim o'brien,4,5.75
keeping faith by janice macdonald,4,5.25
river god by wilbur smith,4,8.75
river road by joann ross,4,8.0
riverwind the plainsman by paul b . thompson,4,7.5
toilet training in less than a day by nathan azrin,4,6.25
roadwork by richard bachman,4,7.5
roald dahl omnibus by roald dahl,4,8.75
toda mafalda by quino,4,9.5
robot adept by piers anthony,4,8.25
justice by faye kellerman,4,8.25
justice by dominick dunne,4,6.75
robots and empire by isaac asimov,4,8.5
just one look by harlan coben,4,8.25
rock star by jackie collins,4,7.5
room with a view by e m forster,4,8.75
at paradise gate by jane smiley,4,7.25
richard iii by william shakespeare,4,9.5
archangel by robert harris,4,5.5
kindred spirits by mark anthony,4,6.75
treason by orson scott card,4,7.0
remember by barbara taylor bradford,4,6.75
tread softly by richard laymon,4,9.5
travels by michael crichton,4,6.5
area 51 by robert doherty,4,6.25
remember me by sharon sala,4,7.0
remembrance by danielle steel,4,7.75
traumjager und goldpfote . roman by tad williams,4,7.25
trash by dorothy allison,4,7.75
knee deep in paradise by brett butler,4,7.5
transfer of power by vince flynn,4,8.25
restless by rich wallace,4,8.25
artemis fowl . der geheimcode . dritter band der artemis - fowl - trilogie by eoin colfer,4,9.0
arthur by stephen r . lawhead,4,7.0
resurrection row by anne perry,4,7.0
traitor's gate by anne perry,4,8.5
return of the jedi by james kahn,4,6.75
trail of the spanish bit by don coldsmith,4,8.5
as mulheres deviam vir com livro de instrucoes by manuel jorge marmelo,4,6.25
asche zu asche by elizabeth george,4,8.0
tracey takes on by tracey ullman,4,7.25
assassin's apprentice by robin hobb,4,8.0
towing jehovah by james morrow,4,9.5
rhapsody by elizabeth haydon,4,8.0
kingdom of moonlight by josie litton,4,8.25
toujours provence by peter mayle,4,7.0
asta's book by barbara vine,4,8.0
las ratas by miguel delibes,4,7.0
last chance to see by douglas adams,4,8.25
perfidia by judith rossner,4,7.0
little men by louisa may alcott,4,7.25
vernon god little by dbc pierre,4,9.25
playing the moldovans at tennis by tony hawks,4,6.75
little girl lost by drew barrymore,4,7.25
little farm in the ozarks by roger lea macbride,4,7.25
poesias completas by antonio machado,4,7.75
lists to live by by alice gray,4,8.5
all she wanted by aphrodite jones,4,7.5
listeners by christopher pike,4,8.75
polaroids from the dead by douglas coupland,4,6.75
"politically , fashionably , and aerodynamically incorrect by berkeley breathed",4,8.0
"politically correct , the ultimate storybook by james finn garner",4,8.0
vendredi ou les limbes du pacifique by michel tournier,4,7.25
velvet song by jude deveraux,4,9.5
all the queen's men by linda howard,4,7.25
all the trouble in the world by p . j . o'rourke,4,7.25
possession by ann rule,4,5.25
lila by robert m . pirsig,4,9.25
vegetarian times complete cookbook by lucy moll,4,8.0
vegetarian times by editors of vegetarians times,4,8.25
aller guten dinge sind vier by janet evanovich,4,9.0
light in august by william faulkner,4,7.75
power lines by anne mccaffrey,4,7.5
power play by anne mccaffrey,4,7.25
valis by philip k . dick,4,10.0
life on the road by charles kuralt,4,7.75
utopia by thomas more,4,8.0
life makeovers by cheryl richardson,4,6.25
player's handbook by not applicable ( na ),4,10.0
veronika decide morir by paulo coelho,4,7.5
alternate warriors by mike resnick,4,6.5
plan of attack by bob woodward,4,6.75
loose screws by karen templeton,4,8.0
voodoo dreams by jewell p . rhodes,4,6.75
voice of the blood by jemiah jefferson,4,5.75
vixen 03 by clive cussler,4,6.5
peter benchley's amazon by rob macgregor,4,6.0
phaze doubt by piers anthony,4,7.5
"long , lean , and lethal by heather graham",4,7.5
philosophy for beginners by richard osborne,4,6.75
phule's paradise by robert asprin,4,8.5
picknick auf dem eis by andrej kurkow,4,7.75
london's perfect scoundrel by suzanne enoch,4,8.5
alice in wonderland by lewis carroll,4,8.5
alice's adventures in wonderland and through the looking - glass by lewis carroll,4,8.5
vineland by thomas pynchon,4,6.5
viking's woman by heather graham,4,5.75
piers anthony's visual guide to xanth by piers anthony,4,7.75
pigs don't fly by mary brown,4,8.0
all - american girl by meg cabot,4,9.0
victory over japan by ellen gilchrist,4,8.25
pippi longstocking by astrid ericsson lindgren,4,8.5
plague dogs by richard adams,4,9.75
living loving and learning by leo f . buscaglia,4,8.0
living juicy by sark,4,9.0
all about passion by stephanie laurens,4,7.25
vertical run by joseph r . garber,4,8.0
verruckt in alabama by mark childress,4,6.25
all i know about animal behavior i learned in loehmann's dressing room by erma bombeck,4,8.5
prayers for the dead by faye kellerman,4,7.75
alvin journeyman by orson scott card,4,8.25
last days of summer by steve kluger,4,7.5
legends in exile by bill willingham,4,8.75
protecting his own by molly rice,4,6.75
underground education by richard zacks,4,8.75
leaving home by garrison keillor,4,7.25
puckoon by spike milligan,4,8.5
pure by rebbecca ray,4,5.5
le troupeau aveugle by john brunner,4,8.0
le silence des agneaux by thomas harris,4,9.0
under the skin by michel faber,4,8.75
push by sapphire,4,7.75
an indecent obsession by colleen mccullough,4,6.5
le meilleur des mondes by aldous huxley,4,7.0
le journal de bridget jones by helen fielding,4,8.0
le grand livre des gnomes by terry pratchett,4,7.75
layover by lisa zeidner,4,6.0
lawless by nora roberts,4,6.75
queen of the darkness by anne bishop,4,9.0
queenmaker by india edghill,4,7.75
un sac de billes by joseph joffo,4,7.0
quelqu'un d'autre by tonino benacquista,4,8.0
and never let her go by ann rule,4,8.5
quicksilver by neal stephenson,4,9.0
ubik by philip k . dick,4,7.75
u2 by bill flanagan,4,8.0
r is for ricochet by sue grafton,4,7.5
u . s . s . seawolf by patrick robinson,4,7.75
and the shofar blew by francine rivers,4,8.25
tyler #6 by pat warren,4,7.75
an alien light by nancy kress,4,7.5
private screening by richard north patterson,4,7.0
prelude to foundation by isaac asimov,4,7.75
private scandals by nora roberts,4,8.0
always coming home by ursula k . le guin,4,8.25
life after life by raymond a . moody,4,8.25
prentice alvin by orson scott card,4,8.0
always the bridesmaid by whitney lyles,4,7.5
lie down with lions by ken follett,4,7.5
leviathan by paul auster,4,7.75
ambulance girl by jane stern,4,8.0
letters to kelly by suzanne brockmann,4,7.25
letters to jenny by piers anthony,4,9.0
letters to a young poet by rainer maria rilke,4,8.25
untamed by nora roberts,4,7.5
prime witness by steven paul martini,4,5.75
american pastoral by philip roth,4,7.75
unmanned by brian k . vaughan,4,8.25
american psycho - spanish by bret easton ellis,4,7.5
prince of time by glenna mcreynolds,4,5.25
les particules elementaires by michel houellebecq,4,5.75
american tabloid by james ellroy,4,6.75
amethyst dreams by phyllis a . whitney,4,6.75
princess smartypants by babette cole,4,9.25
les hommes viennent de mars les femmes by john gray,4,6.0
"les dames du lac , tome 1 by marion zimmer bradley",4,8.75
les contes du chat perche by marcel ayme,4,8.0
les combustibles by amelie nothomb,4,6.75
blood lure by nevada barr,4,8.0
"amour , prozac , et autres curiosites by lucia etxebarria",4,6.25
une adoration by nancy huston,4,8.5
hyperspace by michio kaku,4,7.0
hush money by robert b . parker,4,5.25
the dragon token by melanie rawn,4,9.25
taking charge of your fertility by toni weschler,4,9.5
children of the night by dan simmons,4,5.75
the rector's wife by joanna trollope,4,8.0
the rebel bride by catherine coulter,4,8.5
the devil's heart by carter carmen,4,6.5
the devil's dictionary by ambrose bierce,4,8.5
girl goddess #9 by francesca lia block,4,7.5
the rebel angels by robertson davies,4,7.25
eloquent silence by sandra brown,4,6.75
tales of burning love by louise erdrich,4,8.25
tales of mystery and imagination by edgar allan poe,4,7.25
tales of ordinary madness by charles bukowski,4,7.5
elric of melnibone by michael moorcock,4,8.0
tales of two cities by abbas milani,4,7.25
choral am ende der reise by erik fosnes hansen,4,7.75
the ragamuffin gospel by brennan manning,4,9.0
tall poppies by louise bagshawe,4,6.25
christine . roman by stephen king,4,9.25
the quiet american by graham greene,4,7.75
death by jill thompson,4,8.25
the descent by jeff long,4,8.75
emily climbs by l . m . montgomery,4,9.25
tangled vines by janet dailey,4,6.75
the land of laughs by jonathan carroll,4,9.5
children learn what they live by dorothy law nolte,4,9.5
death in the devil's acre by anne perry,4,8.75
switch bitch by roald dahl,4,8.75
girls' poker night by jill a . davis,4,7.5
deenie by judy blume,4,8.25
god on a harley by joan brady,4,7.75
god is a bullet by boston teran,4,5.5
"god bless you , mr . rosewater or pearls before swine by kurt vonnegut",4,9.5
god - shaped hole by tiffanie debartolo,4,6.5
the divine comedy by dante alighieri,4,7.5
sylvia browne's book of angels by sylvia browne,4,7.75
the killing hour by lisa gardner,4,9.5
syrup by maxx barry,4,6.75
el ultimo caton by matilde asensi,4,7.75
glory lane by alan dean foster,4,8.0
chicken soup for the writer's soul by jack canfield,4,7.75
the king's buccaneer by raymond feist,4,7.75
the reign of istar by margaret weis,4,7.25
elements of style 3ed by william jr . strunk,4,8.75
glorious angel by johanna lindsey,4,8.0
chicks 'n chained males by esther friesner,4,7.0
glimmering by elizabeth hand,4,6.5
take a thief by mercedes lackey,4,7.75
the knitting sutra by susan g . lydon,4,7.75
the lady and the unicorn by tracy chevalier,4,8.0
the dewey decimal system of love by josephine carr,4,6.25
taken by thomas h . cook,4,8.5
ghost moon by karen robards,4,8.5
chrome circle by mercedes lackey,4,7.5
"chroniques de san francisco , tome 1 by armistead maupin",4,7.25
the last camel died at noon by elizabeth peters,4,7.25
term limits by vince flynn,4,8.5
the last human by doug naylor,4,8.0
territorio comanche by arturo perez - reverte,4,7.0
endgame and act without words by samuel beckett,4,8.5
the last innocent man by phillip m . margolin,4,7.25
the power that preserves by stephen r . donaldson,4,9.25
garden of rama by arthur c . clarke,4,8.0
"clifford , the big red dog by norman bridwell",4,8.0
endurance by s . l . viehl,4,8.25
the power of three by constance m . burge,4,8.25
dead zone by stephen king,4,8.75
gai - jin by james clavell,4,5.75
the last jihad by joel c . rosenberg,4,5.25
"gabriela , clove and cinnamon by jorge amado",4,7.75
fuzzy logic get fuzzy 2 by darby conley,4,9.75
the policy by bentley little,4,7.25
fup by jim dodge,4,9.0
that's not what i meant by deborah tannen,4,7.5
funeral in blue by anne perry,4,5.5
fundacion by isaac asimov,4,7.0
the pms outlaws by sharyn mccrumb,4,7.75
the pleasure of finding things out by richard p . feynman,4,7.75
the accidental bride by jane feather,4,7.5
tending roses by lisa wingate,4,9.0
garp und wie er die welt sah by john irving,4,7.5
deadly innocence by alan cairns,4,7.25
tell me no secrets by joy fielding,4,5.5
get off the unicorn by anne mccaffrey,4,7.25
the last chance cafe by linda lael miller,4,8.25
en attendant godot by s . beckett,4,8.75
dealing with people you can't stand by rick brinkman,4,7.0
cien anos de soledad by gabriel garcia marquez,4,9.25
enchanted by nora roberts,4,8.25
the deed of paksenarrion by elizabeth moon,4,9.25
the last days of socrates by plato,4,8.25
"george bush , dark prince of love by lydia millet",4,9.25
the prophetess by barbara wood,4,7.5
the debt to pleasure by john lanchester,4,7.25
garzanti - gli elefanti by j coe,4,7.75
citizen of the galaxy by robert a . heinlein,4,7.75
the prodigal daughter by jeffrey archer,4,7.75
city of sorcery by marion zimmer bradley,4,8.25
deadly medicine by dan reed,4,8.5
geisha by mineko iwasaki,4,8.5
geisha by liza crihfield dalby,4,9.0
ten things i wish i'd known before i went out into the real world by maria shriver,4,7.5
the princess by jude deveraux,4,6.5
tender rebel by johanna lindsey,4,8.75
gates of eden by ethan coen,4,6.75
the doctor's book of home remedies by editors prevention health books,4,9.0
deep fathom by james rollins,4,7.75
stone kiss by faye kellerman,4,8.5
east of peculiar by suzann ledbetter,4,8.5
strangers in the night by linda howard,4,7.25
the essential 55 by ron clark,4,7.75
"der mann , der seine frau mit einem hut verwechselte . by oliver sacks",4,7.5
guinness world records 2001 by tim footman,4,8.5
the illustrated dream dictionary by russell grant,4,6.5
guilty feet by kelly harte,4,7.5
catch as cat can by rita mae brown,4,7.25
der gute mensch von sezuan by bertolt brecht,4,8.0
street boys by lorenzo carcaterra,4,8.5
der grobe gatsby / the great gatsby by f . scott fitzgerald,4,7.25
the indiscretion by judith ivory,4,7.5
the enchantment of lily dahl by siri hustvedt,4,5.75
the santaroga barrier by frank herbert,4,7.25
catching midnight by emma holly,4,7.0
guerra del tiempo by alejo carpentier,4,6.25
"guenevere , queen of the summer country by rosalind miles",4,7.75
the informers by bret easton ellis,4,8.0
